"Trx#","Date","Category","ItemName","Price","Order","Discount","TotalAmount","Type","Pcf","Classification"
"23454","04/09/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"23454","04/09/25","Silog","Tapasilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"23455","04/09/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Apr-25","Foods"
"23456","04/09/25","Add-Ons","Onion","25","1","-","25","Actual Sales","Apr-25","Foods"
"23456","04/09/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"23457","04/09/25","Menu of the Day","Pork Puchero","75","3","21.43","203.57","Actual Sales","Apr-25","Foods"
"23458","04/09/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"23458","04/09/25","Add-Ons","Egg","15","1","-","15","Actual Sales","Apr-25","Foods"
"23458","04/09/25","Menu of the Day","Pork Puchero","75","1","-","75","Actual Sales","Apr-25","Foods"
"23460","04/09/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"23460","04/09/25","Silog","Tapasilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"18322","04/10/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18322","04/10/25","Platters and Pulutan","Dinakdakan","300","1","-","300","Actual Sales","Apr-25","Foods"
"18323","04/10/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18323","04/10/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Apr-25","Foods"
"18324","04/10/25","Add-Ons","Egg","15","3","-","45","Actual Sales","Apr-25","Foods"
"18325","04/10/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"18326","04/10/25","Add-Ons","Egg","15","2","4.29","25.71","Actual Sales","Apr-25","Foods"
"18326","04/10/25","Add-Ons","Onion","25","1","7.14","17.86","Actual Sales","Apr-25","Foods"
"18327","04/10/25","Platters and Pulutan","Pansit Sisig","150","2","-","300","Actual Sales","Apr-25","Foods"
"18328","04/10/25","Platters and Pulutan","Sisig","300","2","-","600","Actual Sales","Apr-25","Foods"
"18329","04/10/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"18331","04/10/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"18332","04/10/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Apr-25","Foods"
"18333","04/10/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Apr-25","Foods"
"18334","04/10/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18335","04/10/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"18336","04/10/25","Add-Ons","Rice: Plain","25","2","-","50","Actual Sales","Apr-25","Foods"
"18336","04/10/25","Platters and Pulutan","Tokwa't Baboy","250","1","-","250","Actual Sales","Apr-25","Foods"
"18337","04/10/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Apr-25","Foods"
"18338","04/10/25","Platters and Pulutan","Sisig","300","1","-","300","Actual Sales","Apr-25","Foods"
"18339","04/10/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18339","04/10/25","Platters and Pulutan","Sisig","300","1","-","300","Actual Sales","Apr-25","Foods"
"18301","04/10/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"18301","04/10/25","Silog","Spamsilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"18302","04/10/25","Platters and Pulutan","Sisig","300","1","-","300","Actual Sales","Apr-25","Foods"
"18304","04/10/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"18305","04/10/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Apr-25","Foods"
"18306","04/10/25","Platters and Pulutan","Spicy Hotdog","180","1","-","180","Actual Sales","Apr-25","Foods"
"18307","04/10/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18308","04/10/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18309","04/10/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18330","04/10/25","Nuts and Chips","Chicharon","110","1","-","110","Actual Sales","Apr-25","Foods"
"18330","04/10/25","Platters and Pulutan","Sizzling Hungarian","250","2","-","500","Actual Sales","Apr-25","Foods"
"18330","04/10/25","Platters and Pulutan","Dinakdakan","300","1","-","300","Actual Sales","Apr-25","Foods"
"18330","04/10/25","Seasonal","Pampano","350","2","-","700","Actual Sales","Apr-25","Foods"
"18330","04/10/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"18311","04/10/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18311","04/10/25","Platters and Pulutan","Dinakdakan","300","1","-","300","Actual Sales","Apr-25","Foods"
"18312","04/10/25","Platters and Pulutan","Tofu Cubes","150","1","-","150","Actual Sales","Apr-25","Foods"
"18313","04/10/25","Platters and Pulutan","Sizzling Mushroom","180","1","-","180","Actual Sales","Apr-25","Foods"
"14721","04/11/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"14722","04/11/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"14722","04/11/25","Nuts and Chips","Bucheron","140","1","-","140","Actual Sales","Apr-25","Foods"
"14723","04/11/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Apr-25","Foods"
"14724","04/11/25","Add-Ons","Egg","15","1","-","15","Actual Sales","Apr-25","Foods"
"14724","04/11/25","Add-Ons","Toasted Bread","10","2","-","20","Actual Sales","Apr-25","Foods"
"14724","04/11/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"14725","04/11/25","Add-Ons","Egg","15","1","-","15","Actual Sales","Apr-25","Foods"
"14725","04/11/25","Add-Ons","Onion","25","1","-","25","Actual Sales","Apr-25","Foods"
"14725","04/11/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"14726","04/11/25","SW and Pasta","Clubhouse","150","1","42.86","107.14","Actual Sales","Apr-25","Foods"
"14727","04/11/25","SW and Pasta","Egg Sandwich","100","1","-","100","Actual Sales","Apr-25","Foods"
"14728","04/11/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"14728","04/11/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"14729","04/11/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"14730","04/11/25","Platters and Pulutan","Tofu Cubes","150","1","-","150","Actual Sales","Apr-25","Foods"
"14731","04/11/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Apr-25","Foods"
"14732","04/11/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"14733","04/11/25","Add-Ons","Egg","15","3","-","45","Actual Sales","Apr-25","Foods"
"14733","04/11/25","Add-Ons","Onion","25","1","-","25","Actual Sales","Apr-25","Foods"
"14733","04/11/25","Add-Ons","Tomato","25","1","-","25","Actual Sales","Apr-25","Foods"
"14733","04/11/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"14734","04/11/25","Add-Ons","Toasted Bread","10","3","-","30","Actual Sales","Apr-25","Foods"
"14676","04/11/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Apr-25","Foods"
"14677","04/11/25","Add-Ons","Toasted Bread w/ Butter and Sugar","15","2","-","30","Actual Sales","Apr-25","Foods"
"14677","04/11/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"14678","04/11/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Apr-25","Foods"
"14679","04/11/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Apr-25","Foods"
"14680","04/11/25","Add-Ons","Egg","15","1","-","15","Actual Sales","Apr-25","Foods"
"14680","04/11/25","Add-Ons","Toasted Bread","10","2","-","20","Actual Sales","Apr-25","Foods"
"14680","04/11/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"23440","04/11/25","SW and Pasta","Ham and Cheese Sandwich","100","1","28.57","71.43","Actual Sales","Apr-25","Foods"
"23439","04/11/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"23408","04/11/25","Platters and Pulutan","Tokwa't Baboy","250","2","-","500","Actual Sales","Apr-25","Foods"
"23408","04/11/25","Seasonal","Pampano","350","1","-","350","Actual Sales","Apr-25","Foods"
"23418","04/11/25","Nuts and Chips","Chicharon","110","1","-","110","Actual Sales","Apr-25","Foods"
"23401","04/11/25","Add-Ons","Egg","15","3","-","45","Actual Sales","Apr-25","Foods"
"23401","04/11/25","Add-Ons","Onion","25","1","-","25","Actual Sales","Apr-25","Foods"
"23401","04/11/25","Add-Ons","Tomato","25","1","-","25","Actual Sales","Apr-25","Foods"
"23401","04/11/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"23402","04/11/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"23403","04/11/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"23404","04/11/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Apr-25","Foods"
"23404","04/11/25","Add-Ons","Onion","25","1","-","25","Actual Sales","Apr-25","Foods"
"23404","04/11/25","Add-Ons","Tomato","25","1","-","25","Actual Sales","Apr-25","Foods"
"23404","04/11/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"23405","04/11/25","SW and Pasta","Ham and Cheese Sandwich","100","1","-","100","Actual Sales","Apr-25","Foods"
"23406","04/11/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"23407","04/11/25","Noodles","Korean Noodles Mild w/ Egg","150","2","-","300","Actual Sales","Apr-25","Foods"
"23409","04/11/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"23410","04/11/25","Platters and Pulutan","Pansit Sisig","150","1","42.86","107.14","Actual Sales","Apr-25","Foods"
"23411","04/11/25","Add-Ons","Rice: Plain","25","3","-","75","Actual Sales","Apr-25","Foods"
"23411","04/11/25","Platters and Pulutan","Sisig","300","1","-","300","Actual Sales","Apr-25","Foods"
"23412","04/11/25","Nuts and Chips","Bucheron","140","2","-","280","Actual Sales","Apr-25","Foods"
"23413","04/11/25","Noodles","LM Calamansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"23413","04/11/25","Noodles","LM Chilimansi w/ Egg","55","2","-","110","Actual Sales","Apr-25","Foods"
"23414","04/11/25","Add-Ons","Egg","15","4","-","60","Actual Sales","Apr-25","Foods"
"23415","04/11/25","Add-Ons","Egg","15","10","-","150","Actual Sales","Apr-25","Foods"
"23415","04/11/25","Add-Ons","Onion","25","1","-","25","Actual Sales","Apr-25","Foods"
"23415","04/11/25","Add-Ons","Tomato","25","1","-","25","Actual Sales","Apr-25","Foods"
"23415","04/11/25","Noodles","LM Calamansi","50","2","-","100","Actual Sales","Apr-25","Foods"
"23416","04/11/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"23416","04/11/25","Silog","Tapasilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"23417","04/11/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"14735","04/12/25","Add-Ons","Rice: Fried","30","1","-","30","Actual Sales","Apr-25","Foods"
"14735","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"14735","04/12/25","Silog","Sisigsilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"14736","04/12/25","Add-Ons","Rice: Fried","30","1","-","30","Actual Sales","Apr-25","Foods"
"14736","04/12/25","Add-Ons","Egg","15","1","-","15","Actual Sales","Apr-25","Foods"
"14736","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"14736","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"14736","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"14736","04/12/25","Silog","Hungariansilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"14736","04/12/25","Silog","Lechonsilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"14736","04/12/25","Silog","Sisigsilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"14737","04/12/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"14738","04/12/25","Noodles","LM Hot and Spicy w/ Egg","55","2","-","110","Actual Sales","Apr-25","Foods"
"14739","04/12/25","Noodles","LM Hot and Spicy w/ Egg","55","2","-","110","Actual Sales","Apr-25","Foods"
"14740","04/12/25","SW and Pasta","Tuna Sandwich","100","1","-","100","Actual Sales","Apr-25","Foods"
"14741","04/12/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"14741","04/12/25","SW and Pasta","Tuna Sandwich","100","2","-","200","Actual Sales","Apr-25","Foods"
"14742","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"14742","04/12/25","Silog","Hungariansilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"14743","04/12/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"14743","04/12/25","Platters and Pulutan","Dinakdakan","300","1","-","300","Actual Sales","Apr-25","Foods"
"14743","04/12/25","SW and Pasta","Ham and Cheese Sandwich","100","1","-","100","Actual Sales","Apr-25","Foods"
"14744","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"14744","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"14744","04/12/25","Silog","Sisigsilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"14744","04/12/25","Silog","Cornbeefsilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"14745","04/12/25","Add-Ons","Rice: Plain","25","2","-","50","Actual Sales","Apr-25","Foods"
"14746","04/12/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"14746","04/12/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"14747","04/12/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Apr-25","Foods"
"14749","04/12/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"14749","04/12/25","Platters and Pulutan","Spicy Hotdog","180","1","-","180","Actual Sales","Apr-25","Foods"
"14748","04/12/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"14747","04/12/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Apr-25","Foods"
"18314","04/12/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18314","04/12/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Apr-25","Foods"
"18315","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"18315","04/12/25","Silog","Spamsilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"18316","04/12/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Apr-25","Foods"
"18317","04/12/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18317","04/12/25","Menu of the Day","Paksiw","55","1","-","55","Actual Sales","Apr-25","Foods"
"18318","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"18318","04/12/25","Silog","Tapasilog","140","1","40.00","100","Actual Sales","Apr-25","Foods"
"18319","04/12/25","Platters and Pulutan","Pansit Sisig","150","1","42.86","107.14","Actual Sales","Apr-25","Foods"
"18320","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"18320","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"18320","04/12/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Apr-25","Foods"
"18320","04/12/25","Silog","Bangusilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"18320","04/12/25","Silog","Lechonsilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"18281","04/12/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"18281","04/12/25","Silog","Tapasilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"18282","04/12/25","Platters and Pulutan","Sisig","300","1","-","300","Actual Sales","Apr-25","Foods"
"18283","04/12/25","Add-Ons","Rice: Plain","25","3","-","75","Actual Sales","Apr-25","Foods"
"18283","04/12/25","Platters and Pulutan","Sisig","300","1","85.71","214.29","Actual Sales","Apr-25","Foods"
"18284","04/12/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"18284","04/12/25","Seasonal","Pampano","350","2","-","700","Actual Sales","Apr-25","Foods"
"28381","04/13/25","Add-Ons","Rice: Plain","25","4","-","100","Actual Sales","Apr-25","Foods"
"28381","04/13/25","Platters and Pulutan","Dinakdakan","300","2","-","600","Actual Sales","Apr-25","Foods"
"28381","04/13/25","Seasonal","Pampano","350","2","-","700","Actual Sales","Apr-25","Foods"
"28382","04/13/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"28382","04/13/25","Silog","Sisigsilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"28383","04/13/25","Add-Ons","Egg","15","6","-","90","Actual Sales","Apr-25","Foods"
"28383","04/13/25","Add-Ons","Onion","25","1","-","25","Actual Sales","Apr-25","Foods"
"28383","04/13/25","Add-Ons","Tomato","25","1","-","25","Actual Sales","Apr-25","Foods"
"28384","04/13/25","Noodles","LM Calamansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"28385","04/13/25","Noodles","LM Hot and Spicy","50","1","-","50","Actual Sales","Apr-25","Foods"
"28387","04/13/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"28388","04/13/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"28389","04/13/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Apr-25","Foods"
"28390","04/13/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Apr-25","Foods"
"28391","04/13/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"28391","04/13/25","Noodles","LM Calamansi w/ Egg","55","2","-","110","Actual Sales","Apr-25","Foods"
"28391","04/13/25","Silog","Hungariansilog","140","1","-","140","Actual Sales","Apr-25","Foods"
"28392","04/13/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Apr-25","Foods"
"28392","04/13/25","Silog","Chickensilog","175","1","50.00","125","Actual Sales","Apr-25","Foods"
"28394","04/13/25","Add-Ons","Egg","15","1","-","15","Actual Sales","Apr-25","Foods"
"28394","04/13/25","Noodles","LM Calamansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"28395","04/13/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
"28395","04/13/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Apr-25","Foods"
"18285","04/13/25","Add-Ons","Rice: Plain","25","2","-","50","Actual Sales","Apr-25","Foods"
"18286","04/13/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Apr-25","Foods"
